Bordetella_pertussis_Tohama_I.3717	32.0	24	24.0	11.0	1.0	31.0	16.0	1.0	7.0	10	41.0	32.0	28.0	14	55.0	40.0	49.0	29.0	81.0	57.0	88.0	4.0	12	4.0	11.0	23.0	15.0	8.0	29.0	36.0	14.0	44.0
Bordetella_pertussis_Tohama_I.3788	29.0	22	55.0	13.0	8.0	19.0	17.0	1.0	7.0	23	72.0	40.0	30.0	35	95.0	67.0	70.0	46.0	171.0	128.0	178.0	6.0	20	8.0	10.0	13.0	10.0	15.0	54.0	57.0	25.0	46.0
Bordetella_pertussis_Tohama_I.3792	41.0	21	40.0	17.0	10.0	33.0	14.0	3.0	15.0	20	43.0	31.0	29.0	37	40.0	38.0	49.0	21.0	108.0	112.0	139.0	9.0	22	7.0	10.0	26.0	12.0	6.0	51.0	55.0	16.0	48.0
Bordetella_pertussis_Tohama_I.3803	29.0	28	35.0	19.0	7.0	27.0	15.0	4.0	12.0	27	56.0	36.0	33.0	21	44.0	50.0	30.0	31.0	81.0	51.0	77.0	6.0	11	12.0	10.0	20.0	28.0	13.0	26.0	45.0	21.0	44.0
Bordetella_pertussis_Tohama_I.388	16.0	16	25.0	11.0	2.0	30.0	6.0		5.0	11	49.0	29.0	38.0	15	49.0	41.0	38.0	27.0	116.0	84.0	161.0	1.0	8	2.0	4.0	12.0	10.0	6.0	31.0	27.0	17.0	50.0
Bordetella_pertussis_Tohama_I.456	61.0	25	87.0	45.0	17.0	58.0	46.0	3.0	13.0	52	85.0	80.0	50.0	42	90.0	75.0	98.0	68.0	221.0	190.0	264.0	13.0	43	20.0	28.0	46.0	45.0	23.0	78.0	100.0	40.0	136.0
Bordetella_pertussis_Tohama_I.570	64.0	44	51.0	24.0	19.0	38.0	24.0	2.0	14.0	20	92.0	71.0	59.0	25	79.0	67.0	62.0	42.0	125.0	87.0	124.0	14.0	25	11.0	19.0	37.0	20.0	9.0	55.0	51.0	28.0	66.0
Bordetella_pertussis_Tohama_I.591	53.0	53	47.0	35.0	9.0	81.0	15.0	2.0	10.0	20	88.0	70.0	68.0	39	94.0	84.0	59.0	46.0	126.0	101.0	121.0	12.0	36	10.0	26.0	49.0	25.0	9.0	52.0	84.0	37.0	96.0
Bordetella_pertussis_Tohama_I.752	32.0	24	51.0	13.0	18.0	39.0	18.0		6.0	26	64.0	45.0	34.0	34	73.0	65.0	64.0	44.0	123.0	94.0	168.0	7.0	15	10.0	17.0	16.0	21.0	14.0	46.0	35.0	37.0	68.0
Bordetella_pertussis_Tohama_I.77	24.0	18	22.0	16.0	5.0	24.0	9.0	3.0	6.0	14	46.0	29.0	26.0	18	72.0	58.0	56.0	33.0	85.0	53.0	75.0	4.0	14	5.0	6.0	16.0	13.0	2.0	24.0	26.0	9.0	30.0
Bordetella_pertussis_Tohama_I.841	58.0	47	54.0	39.0	7.0	64.0	29.0	3.0	10.0	25	65.0	47.0	51.0	27	73.0	59.0	56.0	45.0	117.0	81.0	116.0	17.0	38	11.0	23.0	57.0	36.0	12.0	74.0	44.0	19.0	97.0
Campylobacter_jejuni_subsp_jejuni_81_176.1025	21.0	26	6.0	16.0	53.0	30.0	13.0	70.0	69.0	42	13.0	12.0	9.0	14	7.0	19.0	24.0	21.0	11.0	3.0	12.0	124.0	22	18.0	30.0	32.0	52.0	20.0	2.0	2.0	13.0	11.0
Campylobacter_jejuni_subsp_jejuni_81_176.1056	27.0	36	11.0	23.0	43.0	29.0	13.0	52.0	66.0	54	15.0	10.0	19.0	13	9.0	24.0	35.0	14.0	9.0	3.0	14.0	142.0	21	20.0	33.0	36.0	55.0	25.0	6.0	10.0	12.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.1076	75.0	89	12.0	57.0	119.0	87.0	48.0	172.0	154.0	116	44.0	31.0	49.0	40	17.0	99.0	67.0	42.0	24.0	9.0	24.0	373.0	61	73.0	77.0	83.0	156.0	66.0	16.0	23.0	38.0	15.0
Campylobacter_jejuni_subsp_jejuni_81_176.1080	54.0	71	19.0	73.0	85.0	70.0	43.0	130.0	132.0	119	26.0	19.0	49.0	30	21.0	68.0	73.0	37.0	25.0	11.0	24.0	373.0	54	60.0	82.0	75.0	137.0	62.0	11.0	22.0	31.0	12.0
Campylobacter_jejuni_subsp_jejuni_81_176.1083	9.0	14	9.0	10.0	13.0	11.0	3.0	14.0	12.0	17	11.0	2.0	7.0	8	5.0	12.0	3.0	3.0	4.0		3.0	22.0	8	6.0	9.0	4.0	14.0	11.0	4.0	1.0	10.0	3.0
Campylobacter_jejuni_subsp_jejuni_81_176.1107	64.0	70	20.0	42.0	93.0	61.0	47.0	121.0	113.0	92	37.0	35.0	32.0	40	25.0	57.0	64.0	50.0	23.0	11.0	18.0	226.0	60	57.0	61.0	73.0	112.0	60.0	22.0	21.0	34.0	17.0
Campylobacter_jejuni_subsp_jejuni_81_176.1248	20.0	24	6.0	15.0	22.0	15.0	10.0	48.0	51.0	24	6.0	6.0	10.0	6	3.0	20.0	12.0	7.0	1.0		5.0	115.0	13	20.0	24.0	24.0	32.0	15.0	2.0	4.0	11.0	3.0
Campylobacter_jejuni_subsp_jejuni_81_176.1273	76.0	94	15.0	49.0	150.0	93.0	63.0	189.0	154.0	111	43.0	44.0	33.0	30	18.0	78.0	52.0	45.0	25.0	11.0	25.0	392.0	93	88.0	79.0	89.0	141.0	79.0	32.0	17.0	34.0	28.0
Campylobacter_jejuni_subsp_jejuni_81_176.1368	74.0	108	14.0	39.0	139.0	86.0	40.0	198.0	188.0	111	24.0	21.0	32.0	31	13.0	65.0	59.0	33.0	9.0	4.0	9.0	424.0	67	55.0	95.0	108.0	162.0	78.0	15.0	7.0	41.0	16.0
Campylobacter_jejuni_subsp_jejuni_81_176.1381	22.0	23	2.0	12.0	40.0	24.0	11.0	44.0	43.0	16	4.0	6.0	5.0	4	4.0	18.0	8.0	7.0	1.0		5.0	72.0	13	25.0	43.0	32.0	35.0	11.0	2.0		15.0	3.0
Campylobacter_jejuni_subsp_jejuni_81_176.143	85.0	67	16.0	53.0	81.0	80.0	31.0	109.0	109.0	85	55.0	32.0	36.0	51	30.0	50.0	61.0	42.0	19.0	5.0	10.0	235.0	62	51.0	54.0	68.0	90.0	48.0	12.0	15.0	23.0	15.0
Campylobacter_jejuni_subsp_jejuni_81_176.1441	75.0	59	9.0	49.0	96.0	54.0	41.0	112.0	124.0	99	47.0	28.0	33.0	31	24.0	84.0	76.0	33.0	24.0	3.0	20.0	269.0	47	57.0	35.0	55.0	94.0	45.0	8.0	21.0	22.0	15.0
Campylobacter_jejuni_subsp_jejuni_81_176.1462	18.0	15	1.0	10.0	29.0	16.0	1.0	35.0	32.0	20	12.0	5.0	3.0	11	5.0	18.0	9.0	11.0	7.0		2.0	64.0	16	11.0	12.0	14.0	20.0	6.0		3.0	11.0	4.0
Campylobacter_jejuni_subsp_jejuni_81_176.1496	28.0	35	6.0	23.0	52.0	25.0	26.0	80.0	58.0	51	19.0	17.0	16.0	16	9.0	49.0	27.0	23.0	13.0	4.0	7.0	168.0	29	26.0	30.0	32.0	76.0	30.0	7.0	11.0	21.0	4.0
Campylobacter_jejuni_subsp_jejuni_81_176.1500	58.0	40	11.0	36.0	66.0	36.0	30.0	92.0	87.0	62	32.0	25.0	19.0	24	29.0	66.0	60.0	34.0	21.0	4.0	17.0	155.0	40	50.0	51.0	54.0	80.0	32.0	7.0	11.0	24.0	10.0
Campylobacter_jejuni_subsp_jejuni_81_176.1540	20.0	19	4.0	11.0	13.0	22.0	9.0	36.0	30.0	22	13.0	9.0	5.0	9	7.0	17.0	11.0	7.0	3.0	1.0	3.0	78.0	17	10.0	19.0	24.0	34.0	12.0	3.0	8.0	4.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.1549	40.0	35	5.0	13.0	49.0	37.0	20.0	55.0	63.0	36	20.0	8.0	12.0	14	11.0	31.0	31.0	14.0	15.0	3.0	13.0	115.0	16	24.0	28.0	38.0	49.0	21.0	11.0	9.0	10.0	13.0
Campylobacter_jejuni_subsp_jejuni_81_176.1647	60.0	77	18.0	64.0	130.0	78.0	55.0	162.0	195.0	125	45.0	41.0	35.0	30	22.0	47.0	56.0	40.0	20.0	6.0	19.0	293.0	69	73.0	91.0	88.0	110.0	59.0	13.0	20.0	32.0	18.0
Campylobacter_jejuni_subsp_jejuni_81_176.1694	10.0	10	4.0	10.0	32.0	9.0	8.0	46.0	46.0	14	1.0	1.0		1	2.0	2.0	5.0	1.0			1.0	52.0	9	6.0	17.0	14.0	18.0	9.0	1.0		3.0	2.0
Campylobacter_jejuni_subsp_jejuni_81_176.17	55.0	60	13.0	42.0	73.0	74.0	41.0	95.0	93.0	87	33.0	23.0	21.0	30	23.0	57.0	51.0	32.0	17.0	5.0	17.0	177.0	47	47.0	55.0	54.0	95.0	43.0	14.0	11.0	22.0	18.0
Campylobacter_jejuni_subsp_jejuni_81_176.190	35.0	41	10.0	23.0	60.0	40.0	20.0	87.0	90.0	58	21.0	16.0	16.0	22	15.0	50.0	39.0	23.0	13.0	7.0	12.0	173.0	34	47.0	39.0	48.0	68.0	32.0	9.0	8.0	14.0	10.0
Campylobacter_jejuni_subsp_jejuni_81_176.266	32.0	41	4.0	23.0	62.0	32.0	21.0	90.0	78.0	47	16.0	14.0	19.0	14	9.0	41.0	27.0	24.0	14.0	2.0	10.0	211.0	28	33.0	28.0	41.0	70.0	31.0	4.0	9.0	12.0	6.0
Campylobacter_jejuni_subsp_jejuni_81_176.287	32.0	35	6.0	30.0	77.0	38.0	28.0	94.0	98.0	57	18.0	14.0	19.0	12	8.0	25.0	33.0	13.0	9.0	4.0	5.0	176.0	24	23.0	32.0	27.0	55.0	31.0	2.0	10.0	15.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.2	39.0	54	8.0	25.0	66.0	43.0	30.0	76.0	85.0	53	14.0	11.0	9.0	14	16.0	16.0	24.0	12.0	4.0	3.0	4.0	174.0	37	30.0	43.0	55.0	61.0	43.0	5.0	3.0	7.0	2.0
Campylobacter_jejuni_subsp_jejuni_81_176.324	18.0	18	3.0	4.0	26.0	15.0	4.0	34.0	42.0	15	7.0	4.0	4.0	10	5.0	10.0	13.0	6.0	3.0	4.0	8.0	57.0	10	10.0	16.0	24.0	20.0	12.0	1.0	2.0	9.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.357	35.0	31	4.0	22.0	51.0	31.0	19.0	68.0	66.0	35	25.0	13.0	23.0	22	12.0	37.0	27.0	25.0	17.0	2.0	5.0	123.0	24	44.0	27.0	34.0	47.0	29.0	6.0	7.0	15.0	5.0
Campylobacter_jejuni_subsp_jejuni_81_176.414	52.0	44	3.0	31.0	54.0	40.0	20.0	78.0	89.0	47	17.0	10.0	12.0	12	21.0	43.0	40.0	10.0	11.0	6.0	10.0	132.0	40	40.0	50.0	62.0	57.0	28.0	6.0	6.0	13.0	12.0
Campylobacter_jejuni_subsp_jejuni_81_176.492	38.0	26	5.0	30.0	47.0	28.0	26.0	51.0	64.0	41	33.0	16.0	20.0	21	13.0	31.0	23.0	13.0	13.0	4.0	11.0	79.0	27	30.0	25.0	33.0	34.0	23.0	9.0	5.0	15.0	10.0
Campylobacter_jejuni_subsp_jejuni_81_176.495	11.0	16	3.0	12.0	38.0	22.0	14.0	54.0	51.0	24	9.0	14.0	8.0	7	5.0	12.0	11.0	10.0	2.0	4.0	5.0	72.0	18	18.0	20.0	16.0	23.0	13.0	4.0	3.0	9.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.50	35.0	35	5.0	27.0	33.0	29.0	17.0	44.0	74.0	44	15.0	8.0	11.0	13	3.0	16.0	16.0	6.0				110.0	22	24.0	26.0	34.0	26.0	15.0	5.0	8.0	11.0	5.0
Campylobacter_jejuni_subsp_jejuni_81_176.580	45.0	46	4.0	32.0	58.0	36.0	33.0	66.0	62.0	44	24.0	17.0	25.0	16	15.0	40.0	27.0	33.0	30.0	6.0	19.0	136.0	24	33.0	32.0	40.0	64.0	29.0	8.0	15.0	22.0	9.0
Campylobacter_jejuni_subsp_jejuni_81_176.591	12.0	22	3.0	19.0	33.0	25.0	15.0	26.0	37.0	31	12.0	9.0	10.0	10	6.0	16.0	6.0	7.0	2.0	2.0	4.0	66.0	18	16.0	15.0	19.0	20.0	12.0	6.0	1.0	8.0	8.0
Campylobacter_jejuni_subsp_jejuni_81_176.599	37.0	42	9.0	26.0	75.0	39.0	19.0	96.0	96.0	58	16.0	16.0	14.0	13	14.0	32.0	39.0	19.0	12.0	6.0	9.0	157.0	37	36.0	39.0	40.0	61.0	31.0	6.0	7.0	11.0	5.0
Campylobacter_jejuni_subsp_jejuni_81_176.623	6.0	5	1.0	3.0	15.0	7.0	3.0	15.0	9.0	6	3.0	2.0	2.0	6	2.0	10.0	5.0	4.0	1.0	2.0	2.0	31.0	6	9.0	5.0	5.0	10.0	5.0	2.0	1.0	3.0	
Campylobacter_jejuni_subsp_jejuni_81_176.747	29.0	29	6.0	22.0	43.0	22.0	22.0	46.0	49.0	30	23.0	15.0	18.0	16	18.0	33.0	21.0	17.0	15.0	6.0	11.0	86.0	20	29.0	23.0	34.0	40.0	24.0	5.0	12.0	10.0	4.0
Campylobacter_jejuni_subsp_jejuni_81_176.754	46.0	53	9.0	34.0	105.0	56.0	37.0	105.0	98.0	51	30.0	21.0	20.0	23	27.0	40.0	27.0	27.0	13.0		2.0	144.0	42	63.0	58.0	49.0	65.0	51.0	2.0	11.0	22.0	2.0
Campylobacter_jejuni_subsp_jejuni_81_176.760	22.0	25	3.0	12.0	24.0	19.0	7.0	44.0	52.0	35	18.0	7.0	12.0	14	5.0	21.0	19.0	12.0	10.0	1.0	12.0	103.0	22	21.0	28.0	35.0	40.0	17.0	8.0	4.0	12.0	3.0
Campylobacter_jejuni_subsp_jejuni_81_176.781	43.0	50	8.0	37.0	66.0	48.0	27.0	90.0	78.0	60	17.0	19.0	26.0	20	14.0	43.0	39.0	24.0	11.0	9.0	21.0	200.0	41	31.0	48.0	55.0	85.0	36.0	10.0	3.0	21.0	14.0
Campylobacter_jejuni_subsp_jejuni_81_176.788	8.0	11	2.0	7.0	18.0	11.0	5.0	21.0	18.0	18	9.0	3.0	4.0	8	5.0	13.0	8.0	4.0	3.0	1.0	2.0	55.0	10	6.0	15.0	15.0	25.0	11.0		4.0	7.0	1.0
Campylobacter_jejuni_subsp_jejuni_81_176.791	28.0	37	10.0	24.0	44.0	39.0	25.0	59.0	52.0	39	21.0	14.0	14.0	22	16.0	34.0	15.0	25.0	11.0	1.0	4.0	87.0	24	36.0	26.0	32.0	54.0	30.0	5.0	3.0	10.0	6.0
Campylobacter_jejuni_subsp_jejuni_81_176.869	21.0	17	9.0	24.0	53.0	17.0	27.0	67.0	68.0	49	23.0	17.0	10.0	15	14.0	43.0	30.0	18.0	12.0	3.0	7.0	158.0	26	39.0	20.0	25.0	46.0	26.0	5.0	6.0	8.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.874	97.0	110	28.0	65.0	126.0	103.0	61.0	157.0	173.0	122	41.0	34.0	38.0	38	42.0	93.0	83.0	46.0	33.0	18.0	45.0	330.0	71	66.0	103.0	112.0	147.0	60.0	39.0	19.0	47.0	40.0
Campylobacter_jejuni_subsp_jejuni_81_176.876	17.0	32	3.0	17.0	45.0	26.0	10.0	50.0	63.0	33	15.0	6.0	13.0	15	10.0	16.0	9.0	12.0	6.0		3.0	130.0	22	23.0	34.0	40.0	38.0	22.0	3.0	4.0	14.0	2.0
Campylobacter_jejuni_subsp_jejuni_81_176.888	27.0	42	5.0	22.0	29.0	42.0	14.0	43.0	57.0	43	15.0	6.0	13.0	16	13.0	27.0	17.0	14.0	8.0	1.0	8.0	134.0	21	18.0	35.0	42.0	50.0	19.0	6.0	5.0	14.0	11.0
Campylobacter_jejuni_subsp_jejuni_81_176.900	3.0	4		5.0	3.0	8.0	1.0	18.0	12.0	9	2.0	1.0	1.0	3		2.0	2.0	3.0	1.0		1.0	27.0	8	4.0	5.0	2.0	8.0	3.0	1.0		2.0	
Campylobacter_jejuni_subsp_jejuni_81_176.920	46.0	38	4.0	29.0	41.0	47.0	17.0	69.0	55.0	35	25.0	10.0	22.0	19	14.0	44.0	25.0	16.0	17.0	5.0	10.0	120.0	24	31.0	47.0	41.0	66.0	22.0	6.0	12.0	18.0	7.0
Campylobacter_jejuni_subsp_jejuni_81_176.934	47.0	53	9.0	39.0	102.0	47.0	35.0	111.0	123.0	70	23.0	16.0	18.0	23	18.0	35.0	38.0	26.0	14.0	4.0	9.0	218.0	38	38.0	46.0	47.0	66.0	40.0	5.0	10.0	25.0	6.0
Campylobacter_jejuni_subsp_jejuni_81_176.93	12.0	8	4.0	9.0	11.0	10.0	5.0	9.0	10.0	13	8.0	8.0	4.0	6	5.0	3.0	9.0	8.0	4.0	2.0	4.0	29.0	12	7.0	11.0	11.0	10.0	6.0	2.0	1.0	6.0	6.0
Campylobacter_jejuni_subsp_jejuni_81_176.942	25.0	17	7.0	30.0	61.0	18.0	26.0	61.0	55.0	50	28.0	22.0	14.0	16	23.0	33.0	37.0	22.0	16.0	4.0	6.0	103.0	41	36.0	22.0	23.0	38.0	30.0	6.0	11.0	10.0	4.0
Campylobacter_jejuni_subsp_jejuni_81_176.982	47.0	62	16.0	43.0	76.0	61.0	47.0	69.0	69.0	61	38.0	30.0	38.0	41	41.0	46.0	44.0	47.0	22.0	8.0	28.0	121.0	39	44.0	49.0	62.0	84.0	52.0	15.0	18.0	25.0	13.0
Candidatus_Amoebophilus_asiaticus_5a2.1016	34.0	24	8.0	30.0	70.0	26.0	35.0	59.0	45.0	36	33.0	17.0	25.0	22	25.0	43.0	33.0	27.0	23.0	2.0	7.0	61.0	22	36.0	30.0	26.0	53.0	34.0	9.0	15.0	20.0	4.0
Candidatus_Amoebophilus_asiaticus_5a2.105	11.0	2	4.0	9.0	12.0	8.0	15.0	16.0	12.0	8	5.0	8.0	2.0	12	4.0	4.0	9.0	13.0	4.0	6.0	1.0	24.0	5	9.0	10.0	7.0	13.0	7.0	2.0	9.0	8.0	3.0
Candidatus_Amoebophilus_asiaticus_5a2.1075	22.0	20	8.0	24.0	61.0	26.0	20.0	35.0	32.0	24	16.0	12.0	10.0	16	17.0	11.0	13.0	24.0	12.0		2.0	67.0	21	24.0	33.0	26.0	32.0	19.0	4.0	7.0	14.0	6.0
Candidatus_Amoebophilus_asiaticus_5a2.1096	5.0	6		2.0	9.0	4.0	4.0	5.0	11.0	5	2.0	1.0		1	3.0	2.0	3.0	2.0	2.0		1.0	12.0	2	4.0	11.0	10.0	6.0	2.0	1.0	1.0	4.0	
Candidatus_Amoebophilus_asiaticus_5a2.1154	81.0	51	23.0	74.0	102.0	55.0	66.0	89.0	87.0	92	52.0	47.0	35.0	29	54.0	70.0	85.0	47.0	32.0	9.0	11.0	139.0	77	87.0	83.0	71.0	87.0	61.0	19.0	18.0	33.0	19.0
Candidatus_Amoebophilus_asiaticus_5a2.1196	12.0	16	9.0	13.0	15.0	13.0	16.0	25.0	22.0	21	6.0	11.0	5.0	12	11.0	26.0	14.0	13.0	5.0	9.0	13.0	36.0	16	16.0	20.0	28.0	35.0	13.0	9.0	12.0	11.0	13.0
Candidatus_Amoebophilus_asiaticus_5a2.1201	46.0	29	14.0	58.0	89.0	33.0	57.0	93.0	75.0	50	33.0	24.0	30.0	39	43.0	61.0	49.0	52.0	33.0	11.0	13.0	72.0	45	63.0	48.0	47.0	69.0	49.0	15.0	29.0	35.0	13.0
Candidatus_Amoebophilus_asiaticus_5a2.1213	41.0	22	6.0	22.0	49.0	27.0	29.0	62.0	30.0	18	17.0	17.0	10.0	15	19.0	40.0	27.0	24.0	15.0	6.0	16.0	72.0	23	32.0	43.0	27.0	53.0	23.0	6.0	4.0	26.0	6.0
Candidatus_Amoebophilus_asiaticus_5a2.1227	41.0	36	17.0	44.0	79.0	34.0	48.0	77.0	77.0	46	34.0	34.0	24.0	19	36.0	48.0	33.0	44.0	31.0	6.0	8.0	107.0	39	68.0	63.0	60.0	67.0	33.0	17.0	10.0	18.0	11.0
Candidatus_Amoebophilus_asiaticus_5a2.123	33.0	29	7.0	24.0	40.0	37.0	33.0	44.0	33.0	34	16.0	8.0	15.0	16	21.0	43.0	34.0	22.0	22.0	8.0	13.0	52.0	15	31.0	32.0	28.0	58.0	32.0	6.0	2.0	20.0	15.0
Candidatus_Amoebophilus_asiaticus_5a2.1257	31.0	17	6.0	22.0	54.0	28.0	22.0	38.0	34.0	31	26.0	12.0	11.0	18	15.0	28.0	23.0	15.0	15.0	4.0	4.0	64.0	19	22.0	24.0	22.0	38.0	18.0	6.0	11.0	11.0	8.0
Candidatus_Amoebophilus_asiaticus_5a2.1263	90.0	64	13.0	81.0	165.0	78.0	71.0	126.0	134.0	84	63.0	34.0	35.0	68	61.0	98.0	62.0	59.0	34.0	14.0	20.0	150.0	65	86.0	84.0	84.0	94.0	54.0	15.0	41.0	54.0	13.0
Candidatus_Amoebophilus_asiaticus_5a2.1285	18.0	5	1.0	13.0	16.0	8.0	13.0	29.0	15.0	7	9.0	4.0	5.0	5	4.0	14.0	7.0	7.0	8.0	1.0	4.0	21.0	12	16.0	13.0	8.0	17.0	12.0	2.0	1.0	9.0	3.0
Candidatus_Amoebophilus_asiaticus_5a2.1286	19.0	16	5.0	16.0	35.0	15.0	21.0	24.0	19.0	23	12.0	10.0	7.0	9	7.0	14.0	12.0	9.0	5.0	3.0	7.0	29.0	18	12.0	16.0	12.0	22.0	14.0	10.0	5.0	12.0	4.0
Candidatus_Amoebophilus_asiaticus_5a2.1303	1.0	7	3.0	6.0	2.0	2.0	4.0	6.0	4.0	10	3.0	2.0	2.0	1	5.0	9.0	2.0	4.0	5.0	1.0		24.0	8	8.0	11.0	11.0	15.0	6.0	3.0	1.0	3.0	
Candidatus_Amoebophilus_asiaticus_5a2.1326	32.0	22	9.0	27.0	44.0	24.0	33.0	59.0	47.0	30	21.0	12.0	12.0	19	19.0	35.0	23.0	22.0	14.0	2.0	6.0	53.0	22	34.0	44.0	39.0	59.0	30.0	7.0	8.0	20.0	7.0
Candidatus_Amoebophilus_asiaticus_5a2.1331	14.0	12	4.0	13.0	20.0	19.0	18.0	30.0	24.0	17	7.0	8.0	2.0	12	14.0	17.0	15.0	11.0	3.0	5.0	1.0	46.0	18	18.0	26.0	21.0	25.0	15.0	6.0	4.0	12.0	6.0
Candidatus_Amoebophilus_asiaticus_5a2.1340	33.0	21	9.0	35.0	66.0	27.0	37.0	52.0	49.0	36	25.0	21.0	17.0	18	26.0	37.0	31.0	29.0	20.0	5.0	2.0	62.0	30	51.0	26.0	23.0	31.0	30.0	7.0	8.0	14.0	8.0
Candidatus_Amoebophilus_asiaticus_5a2.1351	41.0	19	11.0	29.0	43.0	22.0	30.0	43.0	31.0	21	25.0	15.0	14.0	15	16.0	32.0	19.0	18.0	20.0	7.0	13.0	57.0	19	28.0	27.0	24.0	38.0	23.0	7.0	19.0	18.0	15.0
Candidatus_Amoebophilus_asiaticus_5a2.1368	126.0	119	52.0	110.0	219.0	119.0	150.0	232.0	215.0	135	101.0	97.0	77.0	95	87.0	133.0	95.0	125.0	60.0	26.0	36.0	260.0	113	175.0	174.0	171.0	209.0	123.0	62.0	41.0	84.0	38.0
Candidatus_Amoebophilus_asiaticus_5a2.136	5.0	3		6.0	12.0	6.0	8.0	19.0	8.0	6	1.0	4.0	1.0	2	3.0	10.0	5.0	3.0		2.0	1.0	19.0	9	7.0	14.0	7.0	14.0	4.0	4.0	2.0	7.0	1.0
Candidatus_Amoebophilus_asiaticus_5a2.1383	7.0	7	3.0	5.0	12.0	8.0	3.0	14.0	12.0	9	2.0	3.0		1	2.0	6.0	4.0	2.0	2.0	2.0	2.0	10.0	6	5.0	4.0	2.0	7.0	2.0	2.0	1.0	1.0	2.0
Candidatus_Amoebophilus_asiaticus_5a2.1386	5.0	4	3.0	6.0	16.0	5.0	3.0	9.0	9.0	4		2.0	2.0	2	4.0	7.0	5.0	4.0	4.0	4.0	2.0	10.0	3	6.0	2.0	3.0	3.0	3.0			3.0	6.0
Candidatus_Amoebophilus_asiaticus_5a2.148	44.0	48	17.0	44.0	86.0	54.0	51.0	102.0	92.0	58	33.0	24.0	18.0	38	42.0	55.0	37.0	51.0	30.0	8.0	12.0	115.0	47	69.0	79.0	65.0	84.0	57.0	8.0	16.0	47.0	18.0
Candidatus_Amoebophilus_asiaticus_5a2.161	28.0	26	9.0	24.0	59.0	22.0	33.0	58.0	58.0	35	18.0	16.0	9.0	18	20.0	25.0	24.0	18.0	7.0	5.0	6.0	62.0	31	30.0	26.0	36.0	40.0	30.0	12.0	9.0	10.0	7.0
Candidatus_Amoebophilus_asiaticus_5a2.170	9.0	7	4.0	8.0	16.0	11.0	9.0	13.0	11.0	11	8.0	5.0	4.0	9	4.0	6.0	5.0	7.0	2.0	1.0	1.0	14.0	7	10.0	12.0	5.0	10.0	7.0	4.0	1.0	8.0	
Candidatus_Amoebophilus_asiaticus_5a2.188	11.0	6	4.0	8.0	22.0	9.0	15.0	15.0	15.0	6	6.0	10.0	1.0	5	6.0	6.0	4.0	10.0	3.0	2.0	3.0	32.0	6	16.0	13.0	11.0	10.0	7.0	1.0	3.0	4.0	4.0
Candidatus_Amoebophilus_asiaticus_5a2.213	29.0	18	9.0	31.0	73.0	29.0	42.0	68.0	61.0	28	28.0	23.0	16.0	18	21.0	22.0	17.0	20.0	11.0	4.0	2.0	59.0	25	37.0	35.0	25.0	34.0	30.0	8.0	12.0	16.0	8.0
Candidatus_Amoebophilus_asiaticus_5a2.256	9.0	11	3.0	6.0	32.0	8.0	17.0	27.0	34.0	10	6.0	4.0	3.0	8	5.0	15.0	4.0	7.0	5.0	4.0	2.0	36.0	8	26.0	27.0	26.0	20.0	15.0	6.0	2.0	13.0	4.0
Candidatus_Amoebophilus_asiaticus_5a2.306	60.0	42	21.0	66.0	140.0	53.0	92.0	100.0	84.0	76	52.0	37.0	37.0	46	63.0	103.0	76.0	52.0	29.0	8.0	14.0	109.0	54	114.0	84.0	61.0	98.0	84.0	17.0	26.0	48.0	11.0
Candidatus_Amoebophilus_asiaticus_5a2.329	44.0	59	32.0	32.0	43.0	43.0	14.0	36.0	55.0	68	39.0	28.0	31.0	37	32.0	41.0	45.0	41.0	33.0	18.0	33.0	93.0	33	21.0	59.0	60.0	75.0	27.0	23.0	39.0	40.0	20.0
Candidatus_Amoebophilus_asiaticus_5a2.348	12.0	13	4.0	9.0	21.0	14.0	10.0	19.0	12.0	15	10.0	9.0	4.0	3	14.0	20.0	13.0	8.0	7.0	1.0	4.0	28.0	11	10.0	16.0	14.0	24.0	9.0	2.0		5.0	5.0
Candidatus_Amoebophilus_asiaticus_5a2.376	5.0	2	1.0	3.0	4.0	2.0	6.0	9.0	8.0	4	3.0	6.0	1.0	1	3.0	2.0	4.0	5.0	1.0		1.0	10.0	5	7.0	9.0	6.0	6.0	4.0		1.0	4.0	1.0
Candidatus_Amoebophilus_asiaticus_5a2.377	26.0	20	10.0	33.0	51.0	30.0	26.0	43.0	30.0	26	14.0	10.0	10.0	16	20.0	37.0	15.0	16.0	6.0	2.0	8.0	47.0	26	32.0	21.0	17.0	29.0	22.0	7.0	8.0	15.0	15.0
Candidatus_Amoebophilus_asiaticus_5a2.408	15.0	8	4.0	12.0	60.0	13.0	10.0	37.0	35.0	16	9.0	5.0	4.0	12	12.0	23.0	18.0	16.0	9.0	1.0		31.0	17	35.0	19.0	19.0	19.0	14.0	4.0	7.0	6.0	3.0
